174.65,86.09,0.37
179.6,147.79,0.55
174.23,135.74,0.39
197.72,87.6,0.97
176.79,93.47,0.36
205.49,84.23,1.73
181.64,142.15,0.67
177.47,141.79,2.37
173.96,101.36,4.44
188.17,147.48,2.58
197.15,97.13,3.34
167.65,106.68,2.6
174.88,85.96,6.15
160.79,147.66,2.85
179.86,148.1,3.37
174.59,135.83,2.38
198.55,87.11,6.31
177.08,93.38,5.31
182.23,142.43,2.27
177.33,142.28,41.21
173.93,101.5,41.33
188.08,147.32,39.98
160.38,147.66,37.53
180.18,148.35,42.33
177.08,92.8,41.9
182.1,142.76,41.17
169.38,77.83,28.19
188.64,116.3,29.25
185.71,76.83,28.9
199.66,120.69,28.16
172.46,121.89,24.83
192.09,122.12,30.14
164.48,121.53,24.26
162.12,58.36,30.36
189.8,67.21,28.41
193.38,116.66,29.3
217.83,126.28,0.01
214.55,86.14,0.05
227.45,129.41,0.27
179.07,125.26,-0.0
217.87,127.11,-0.0
214.6,86.89,0.0
177.59,132.48,0.02
188.73,132.38,-0.0
218.21,76.47,0.03
169.43,123.17,0.0
222.65,126.12,-0.0
256.58,67.3,0.02
188.0,122.0,0.02
179.06,124.41,0.02
197.42,87.46,0.12
217.85,126.25,0.06
167.99,127.66,0.01
214.6,86.16,0.02
227.74,129.43,0.06
177.6,131.64,0.03
222.11,131.55,0.04
188.74,131.53,0.03
218.18,75.59,0.06
169.42,122.32,0.0
222.63,125.3,0.15
256.54,66.42,0.08
248.6,62.17,0.16
171.88,88.28,-0.0
188.01,121.7,0.03
229.0,55.0,0.02
197.39,84.73,0.09
217.83,123.42,0.04
214.6,83.35,0.02
227.73,126.55,0.01
222.09,128.7,0.02
188.78,128.81,0.0
218.22,72.84,0.0
222.63,122.45,0.11
256.57,63.49,0.09
248.63,59.19,0.08
171.81,85.66,0.03
167.69,96.66,0.04
188.01,119.13,0.01
227.73,126.44,0.01
217.86,123.29,0.0
177.57,128.98,0.0
188.72,128.78,0.03
192.29,64.5,0.01
169.35,119.6,0.01
222.72,122.36,0.0
182.25,12.09,0.02
187.98,119.05,-0.0
228.98,54.01,0.0
178.97,121.71,0.01
217.86,123.29,-0.0
167.91,125.05,0.02
214.57,83.08,0.0
227.76,126.47,0.01
177.57,129.0,0.03
188.7,128.77,0.08
169.35,119.64,0.01
182.25,12.19,-0.0
248.67,58.64,0.01
201.33,117.36,0.06
199.66,99.58,0.57
171.78,85.61,0.04
167.65,96.53,0.02
187.97,119.03,0.02
228.98,54.01,0.0
200.57,104.37,0.39
201.35,108.51,0.21
242.96,56.17,0.02
209.92,115.0,0.17
178.97,121.65,0.01
197.35,84.54,0.02
217.85,123.26,0.01
167.9,124.97,0.01
214.56,83.02,0.01
227.75,126.46,0.06
218.16,72.62,-0.0
169.36,119.6,0.01
222.71,122.34,0.02
182.22,12.14,-0.0
256.58,62.9,0.01
248.65,58.61,0.03
201.2,117.3,0.53
199.61,99.52,1.35
171.8,85.59,0.01
167.65,96.49,0.02
187.99,119.01,0.0
228.96,53.97,0.01
200.47,104.12,1.19
201.2,108.4,0.89
242.93,56.13,0.03
209.86,114.98,0.45
178.97,121.66,0.03
197.38,84.56,0.14
167.9,124.99,0.04
214.57,83.07,0.01
227.78,126.47,0.02
196.02,129.27,0.6
192.26,64.51,0.04
218.15,72.62,0.02
169.35,119.62,0.02
222.71,122.36,0.02
256.59,62.9,0.0
248.69,58.61,-0.0
201.38,117.22,1.09
200.4,99.34,0.57
167.67,96.48,0.03
187.98,119.01,0.03
228.97,53.98,0.03
201.12,103.84,0.59
201.65,108.07,0.68
210.22,114.98,0.01
197.4,84.58,0.44
167.9,125.04,0.04
214.55,83.11,0.01
196.17,129.25,0.6
177.53,129.03,0.0
218.16,72.61,0.01
169.37,119.65,0.01
222.73,122.36,0.0
182.23,12.15,-0.0
248.66,58.62,0.03
201.63,117.3,0.48
171.81,85.57,0.03
167.65,96.52,0.1
228.98,53.99,0.01
242.94,56.17,0.02
201.0,91.0,0.57
178.99,121.61,0.0
197.6,84.6,0.38
167.92,124.96,0.02
196.67,129.17,0.87
188.71,128.78,0.0
192.31,64.57,0.01
169.36,119.59,0.02
248.7,58.64,0.05
171.82,85.59,0.04
167.72,96.49,0.11
187.99,118.99,0.01
242.96,56.16,0.04
201.15,91.11,0.64
179.0,121.63,0.03
197.83,84.56,0.14
167.92,125.0,0.06
196.87,129.32,0.7
177.51,129.02,0.06
192.29,64.57,0.04
169.38,119.64,0.03
182.22,12.13,0.01
256.59,62.93,-0.0
248.71,58.62,-0.0
171.86,85.57,0.0
167.77,96.51,0.11
188.0,118.99,-0.0
228.99,53.94,0.02
201.58,91.69,0.03
179.0,121.57,0.02
167.94,125.0,0.05
227.81,126.49,0.0
177.51,129.03,0.03
192.31,64.59,0.02
218.17,72.58,0.0
169.4,119.61,0.01
182.2,12.16,0.04
256.58,62.9,0.01
171.85,85.54,0.04
167.83,96.58,0.02
228.98,53.99,0.01
179.03,121.56,0.01
217.82,123.26,0.0
214.54,83.02,0.01
227.81,126.48,0.0
177.54,129.01,-0.0
221.95,128.61,0.0
192.3,64.63,0.04
218.15,72.58,0.03
222.7,122.35,0.01
256.57,62.94,0.02
248.71,58.6,0.01
187.99,119.06,0.04
228.99,53.96,0.01
242.94,56.19,0.04
253.0,69.0,0.0
217.83,123.29,0.01
214.53,82.97,0.01
221.96,128.62,0.01
188.68,128.78,-0.0
218.17,72.55,0.01
222.71,122.36,0.0
182.23,12.16,0.02
256.59,62.91,0.01
187.99,119.08,0.01
228.98,53.95,0.03
253.01,69.0,0.02
217.85,123.28,-0.0
214.54,83.0,0.0
177.51,129.06,0.02
188.68,128.78,0.02
222.73,122.35,0.01
182.22,12.17,-0.0
256.6,62.94,0.03
171.86,85.55,0.0
242.97,56.17,0.0
253.01,69.05,0.01
178.99,121.6,0.01
177.49,129.02,0.03
188.68,128.81,-0.0
169.38,119.63,0.01
222.72,122.38,0.03
248.69,58.6,0.02
171.87,85.55,0.0
167.72,96.65,-0.0
188.0,119.07,0.01
228.98,54.0,0.01
179.02,121.59,-0.0
167.95,124.97,0.01
195.5,129.02,0.1
177.52,129.02,0.0
188.67,128.78,0.04
192.33,64.6,0.0
218.16,72.58,0.0
169.38,119.6,-0.0
222.74,122.37,0.02
182.2,12.17,0.0
256.62,62.91,0.01
248.68,58.62,0.01
167.72,96.63,0.03
188.02,119.02,-0.0
228.98,53.99,0.02
242.97,56.16,0.01
206.34,88.65,0.01
252.99,69.02,0.0
197.37,84.63,-0.0
217.85,123.32,0.0
167.94,125.01,0.02
214.52,83.01,-0.0
227.79,126.49,0.02
195.46,129.06,0.22
177.49,129.04,0.03
221.94,128.65,0.01
188.65,128.82,0.03
192.34,64.63,0.02
218.16,72.56,0.0
169.38,119.63,-0.0
222.75,122.36,0.02
182.22,12.16,0.0
256.6,62.93,0.01
248.68,58.63,0.02
196.71,117.68,0.02
167.74,96.58,0.01
188.01,119.06,-0.0
242.95,56.17,0.02
208.74,115.14,0.01
201.52,121.02,0.25
179.01,121.62,0.01
197.36,84.62,0.01
217.84,123.29,0.02
214.53,83.01,-0.0
227.8,126.44,0.03
177.5,129.08,0.04
221.95,128.62,0.06
188.68,128.81,0.01
192.33,64.61,0.02
222.76,122.33,0.01
256.6,62.95,0.01
248.68,58.63,0.0
196.78,117.61,0.0
167.74,96.59,0.02
188.0,119.01,0.01
228.99,53.98,0.03
242.98,56.17,0.01
201.76,120.95,-0.0
252.98,69.06,0.01
179.02,121.62,-0.0
197.34,84.63,0.04
217.85,123.28,0.01
214.52,83.04,0.03
227.79,126.47,0.03
195.63,129.06,0.03
177.51,129.02,0.01
221.92,128.62,0.07
188.69,128.79,0.0
169.38,119.63,0.0
222.75,122.34,0.01
256.61,62.95,0.0
196.8,117.61,0.03
171.84,85.54,0.01
167.76,96.62,-0.0
188.01,119.03,0.01
229.0,54.03,0.01
194.0,106.51,0.02
242.99,56.17,0.01
208.77,115.08,-0.0
199.46,92.11,0.01
195.08,97.32,0.05
214.53,83.0,0.02
227.83,126.47,0.01
188.68,128.8,-0.0
192.34,64.63,0.02
218.15,72.62,0.01
222.76,122.32,0.01
256.61,62.94,0.0
171.84,85.49,0.02
167.75,96.57,0.01
188.02,119.03,0.01
229.0,54.0,0.01
208.75,115.09,0.02
199.43,92.09,0.04
179.02,121.56,0.01
197.34,84.62,0.02
217.86,123.3,0.01
167.95,124.99,0.01
214.55,82.96,0.02
227.82,126.48,0.01
195.63,129.02,0.04
177.51,129.0,0.03
221.96,128.64,0.06
188.67,128.78,0.06
169.38,119.59,0.02
222.76,122.34,0.04
182.18,12.16,0.0
256.6,62.96,0.04
248.67,58.68,0.0
196.94,117.59,0.03
171.83,85.5,0.01
167.74,96.6,0.02
188.01,118.99,0.02
194.04,106.63,0.01
243.0,56.21,0.01
208.74,115.13,0.03
199.44,92.11,0.06
195.09,97.37,-0.0
206.31,88.45,-0.0
252.94,69.06,0.01
214.54,83.06,0.03
177.53,129.05,0.01
188.69,128.76,0.01
218.14,72.68,0.0
222.77,122.34,0.02
182.18,12.15,0.03
256.63,62.94,0.03
248.66,58.64,0.03
196.94,117.59,0.05
171.85,85.58,0.02
188.03,119.02,0.01
194.0,106.58,0.08
208.76,115.02,0.01
199.49,92.12,-0.0
252.96,69.1,-0.0
197.33,84.63,-0.0
217.86,123.3,0.0
214.55,83.06,0.03
218.13,72.66,0.01
182.19,12.15,0.01
256.64,62.94,0.0
248.68,58.63,0.01
196.92,117.61,0.1
171.85,85.57,0.0
188.01,119.02,0.0
194.01,106.53,0.09
243.0,56.19,0.01
208.77,115.06,0.01
199.46,92.13,0.04
194.98,97.37,0.05
206.26,88.5,0.02
217.85,123.29,0.01
167.94,124.97,0.02
214.57,82.99,-0.0
227.82,126.5,-0.0
177.54,129.08,-0.0
221.96,128.64,0.05
218.15,72.66,-0.0
169.39,119.62,0.0
222.78,122.34,0.02
182.19,12.17,0.01
248.68,58.64,0.02
171.86,85.55,0.0
167.74,96.65,0.03
188.01,119.04,-0.0
228.99,53.98,0.02
193.99,106.51,0.11
242.99,56.21,0.01
208.77,115.06,0.02
195.11,97.41,-0.0
197.33,84.63,0.02
217.86,123.29,0.01
227.81,126.51,0.0
195.62,129.06,0.06
221.98,128.64,0.04
192.34,64.64,0.01
218.14,72.64,0.01
222.79,122.34,0.01
248.69,58.62,0.01
193.99,106.58,0.06
208.76,115.06,0.03
199.5,92.12,0.01
195.06,97.4,0.1
201.75,120.98,0.05
197.34,84.64,0.01
167.94,124.99,0.02
195.62,129.03,0.06
192.34,64.64,0.01
218.14,72.64,0.01
169.38,119.62,-0.0
256.64,62.95,0.01
196.85,117.6,0.26
171.86,85.56,-0.0
167.76,96.6,0.01
229.01,53.96,0.0
199.46,92.13,0.02
201.59,120.97,0.24
252.93,69.13,0.02
178.98,121.59,0.05
197.33,84.63,0.04
227.8,126.53,0.02
195.62,129.05,0.06
177.53,129.08,-0.0
188.68,128.8,0.04
192.35,64.62,-0.0
218.15,72.61,0.02
169.37,119.63,0.01
256.62,62.98,0.04
248.7,58.62,0.0
197.0,117.61,0.12
171.85,85.56,0.0
188.0,119.05,0.03
229.01,53.95,0.02
194.1,106.52,0.02
208.76,115.08,0.01
199.48,92.13,0.0
201.62,120.97,0.04
206.26,88.46,-0.0
252.94,69.15,0.01
268.0,108.0,0.03
258.0,122.0,0.03
161.0,92.0,0.01
257.99,122.01,0.02
161.02,92.03,0.0
281.97,113.94,0.01
257.98,121.98,0.04
161.06,92.01,0.02
267.0,133.0,0.04
268.0,107.98,0.02
258.0,121.99,-0.0
161.04,92.02,-0.0
281.97,113.97,0.02
279.97,120.0,0.01
244.0,132.0,0.03
311.0,132.0,0.0
267.98,107.98,0.01
257.97,122.01,0.0
238.94,117.12,-0.0
243.96,131.99,0.05
310.99,132.0,0.0
267.97,108.0,0.01
161.05,92.01,0.02
244.03,131.97,0.0
310.98,131.97,0.03
267.99,107.98,0.0
161.02,92.03,0.05
281.97,113.95,-0.0
279.97,120.02,0.01
302.96,110.0,0.0
310.99,132.01,0.0
267.98,108.0,0.01
257.99,122.07,0.01
266.99,133.01,0.03
302.94,110.02,0.02
161.04,92.03,-0.0
260.14,108.12,5.94
250.24,122.19,6.21
273.77,114.33,6.53
271.73,120.16,6.62
253.24,116.19,6.24
258.85,132.96,5.76
231.52,117.39,5.63
236.55,132.0,5.81
294.52,110.28,6.63
302.17,132.12,6.89
301.0,146.94,7.12
300.94,154.86,7.18
296.02,159.81,7.15
303.35,122.1,6.64
258.23,107.96,7.2
248.75,121.91,6.98
272.2,114.24,7.37
270.24,120.05,7.34
251.75,115.99,7.04
257.18,132.94,7.1
230.2,116.94,6.49
235.19,131.72,6.7
292.74,109.94,7.7
300.6,131.71,7.78
299.75,146.63,7.72
299.8,154.45,7.7
294.86,159.24,7.61
301.53,121.87,7.79
266.05,107.49,4.52
256.38,121.6,5.24
160.13,91.59,3.29
280.24,113.89,5.14
278.28,119.7,5.33
259.45,115.68,5.11
264.56,132.85,6.66
237.06,116.88,4.77
242.3,131.57,6.07
301.12,109.39,5.08
308.95,131.6,6.56
307.98,146.58,7.22
307.96,154.52,7.52
302.95,159.43,7.43
265.77,107.71,31.24
256.13,121.81,29.56
279.95,114.15,33.28
277.98,119.95,33.31
259.23,115.91,30.09
264.4,133.15,30.9
236.86,116.97,25.8
242.15,131.82,26.53
164.88,104.61,12.39
277.18,134.15,31.17
268.25,148.44,27.85
167.27,113.83,12.15
162.06,114.14,12.07
271.26,142.57,28.6
277.99,160.97,28.69
247.79,143.04,22.68
254.19,158.78,22.89
301.0,112.0,11.55
176.5,88.41,2.48
300.98,119.42,19.21
289.45,134.22,16.13
178.35,97.47,2.29
173.1,97.73,2.2
293.13,128.01,16.67
265.61,128.31,11.6
271.89,143.84,12.38
166.95,119.59,2.28
177.41,93.15,1.66
297.87,139.07,16.23
179.56,102.13,1.14
174.22,102.44,1.09
301.8,132.74,16.85
271.62,133.05,10.81
278.18,149.32,11.11
168.01,124.58,1.14
243.0,124.0,2.24
179.21,90.39,1.16
180.7,99.55,1.52
175.36,99.84,1.26
278.14,131.69,12.06
285.23,148.99,12.2
169.22,122.29,1.13
243.49,124.13,5.89
233.0,127.0,3.11
261.0,136.0,5.45
179.03,92.1,1.22
180.79,101.23,1.35
175.37,101.52,1.16
283.72,133.63,13.06
291.29,152.05,13.72
169.27,123.87,1.04
245.85,125.52,6.2
233.38,127.53,4.45
261.83,136.57,9.13
266.0,141.0,4.51
285.0,145.0,5.58
179.88,91.56,0.25
181.86,100.92,0.19
176.24,101.23,0.19
290.71,134.97,13.6
298.76,154.3,14.64
170.01,123.93,0.17
249.38,125.77,5.67
235.9,127.81,3.13
266.88,137.58,8.93
266.44,142.9,8.97
285.67,146.78,11.48
271.0,131.0,4.81
231.0,125.0,1.14
192.0,124.0,-0.0
180.17,90.62,1.71
182.09,99.98,1.86
176.43,100.28,1.83
297.83,134.6,16.79
170.14,122.65,1.7
252.3,125.18,8.08
237.81,127.11,4.97
271.54,137.7,11.35
271.05,143.45,11.44
291.29,147.39,15.12
271.53,130.51,11.38
230.96,124.27,4.75
191.84,123.13,2.12
303.0,139.0,10.37
280.0,156.0,7.15
180.54,89.37,1.96
182.64,98.65,1.84
177.12,98.95,1.46
170.71,121.55,1.26
256.49,124.0,8.14
240.36,126.11,5.16
277.56,137.26,11.73
277.19,143.59,11.53
299.23,148.33,15.53
277.52,130.25,11.85
